9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 1, mag 3 Linear Accel X = -59, Y = -23, Z = -6, qw = 9165, qx = 1842, qy = -846, qz = -13429, gx = 371, gy = 254, gz = 6
9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -54, Y = 83, Z = -82, qw = 9434, qx = -237, qy = 470, qz = 13385, gx = 154, gy = -59, gz = -569

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -26, Y = 147, Z = -109, qw = 9476, qx = -226, qy = 479, qz = 13355, gx = 166, gy = -43, gz = -565

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -15, Y = 175, Z = -108, qw = 9516, qx = -213, qy = 496, qz = 13326, gx = 253, gy = -18, gz = -548

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 5, Y = 199, Z = -79, qw = 9554, qx = -192, qy = 524, qz = 13298, gx = 403, gy = -25, gz = -523

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 36, Y = -21, Z = -85, qw = 15922, qx = 476, qy = -2394, qz = 2994, gx = 0, gy = 89, gz = -36

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 51, Y = -34, Z = -77, qw = 15924, qx = 470, qy = -2383, qz = 2995, gx = -43, gy = 140, gz = 16

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 65, Y = -42, Z = -64, qw = 15926, qx = 460, qy = -2370, qz = 2993, gx = -86, gy = 157, gz = -19

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 67, Y = -36, Z = -6, qw = 15930, qx = 449, qy = -2362, qz = 2984, gx = -117, gy = 115, gz = -91

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 56, Y = -30, Z = 4, qw = 15933, qx = 440, qy = -2360, qz = 2971, gx = -123, gy = 43, gz = -128

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 52, Y = -9, Z = 3, qw = 15934, qx = 438, qy = -2365, qz = 2957, gx = -51, gy = -44, gz = -151

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 39, Y = 207, Z = -19, qw = 9588, qx = -162, qy = 556, qz = 13273, gx = 496, gy = -66, gz = -460

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 100, Y = 205, Z = 82, qw = 9613, qx = -135, qy = 584, qz = 13254, gx = 437, gy = -72, gz = -338

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 83, Y = 191, Z = 82, qw = 9625, qx = -118, qy = 600, qz = 13244, gx = 259, gy = -52, gz = -161

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 42, Y = -2, Z = -2, qw = 15936, qx = 446, qy = -2371, qz = 2944, gx = 56, gy = -87, gz = -153

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 52, Y = 14, Z = -57, qw = 15936, qx = 462, qy = -2377, qz = 2936, gx = 150, gy = -100, gz = -111

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 49, Y = -5, Z = -66, qw = 15936, qx = 481, qy = -2381, qz = 2929, gx = 188, gy = -76, gz = -106

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = 49, Y = 168, Z = 57, qw = 9626, qx = -110, qy = 602, qz = 13244, gx = 66, gy = -62, gz = -4

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -31, Y = 135, Z = -8, qw = 9618, qx = -108, qy = 595, qz = 13250, gx = -49, gy = -57, gz = 110

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -53, Y = 121, Z = -29, qw = 9606, qx = -110, qy = 587, qz = 13259, gx = -94, gy = -33, gz = 167

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 29, Y = -23, Z = -92, qw = 15936, qx = 497, qy = -2380, qz = 2926, gx = 168, gy = -18, gz = -64

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 34, Y = -47, Z = -79, qw = 15936, qx = 507, qy = -2376, qz = 2928, gx = 114, gy = 18, gz = 10

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 51, Y = -84, Z = -80, qw = 15935, qx = 510, qy = -2376, qz = 2932, gx = 49, gy = 1, gz = 35

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -51, Y = 97, Z = -30, qw = 9593, qx = -112, qy = 577, qz = 13269, gx = -112, gy = -40, gz = 175

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -43, Y = 70, Z = -40, qw = 9579, qx = -118, qy = 564, qz = 13279, gx = -163, gy = -31, gz = 189

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -43, Y = 70, Z = -40, qw = 9579, qx = -118, qy = 564, qz = 13279, gx = -163, gy = -31, gz = 189

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -63, Y = 15, Z = -96, qw = 9563, qx = -129, qy = 548, qz = 13292, gx = -224, gy = 1, gz = 222

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -74, Y = -1, Z = -123, qw = 9545, qx = -141, qy = 533, qz = 13305, gx = -227, gy = 15, gz = 245

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -97, Y = -19, Z = -133, qw = 9525, qx = -148, qy = 523, qz = 13319, gx = -149, gy = -7, gz = 270

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -131, Y = -28, Z = -133, qw = 9505, qx = -148, qy = 521, qz = 13334, gx = -33, gy = -9, gz = 278

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 40, Y = -80, Z = -79, qw = 15936, qx = 511, qy = -2377, qz = 2930, gx = -7, gy = -14, gz = -26

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 31, Y = -68, Z = -76, qw = 15937, qx = 511, qy = -2381, qz = 2921, gx = -24, gy = -43, gz = -99

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 10, Y = -43, Z = -78, qw = 15938, qx = 511, qy = -2385, qz = 2910, gx = -26, gy = -37, gz = -122

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 12, Y = -39, Z = -84, qw = 15939, qx = 512, qy = -2388, qz = 2901, gx = -9, gy = -37, gz = -95

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 22, Y = -46, Z = -90, qw = 15939, qx = 516, qy = -2390, qz = 2897, gx = 40, gy = -27, gz = -51

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 22, Y = -58, Z = -97, qw = 15937, qx = 514, qy = -2403, qz = 2898, gx = 96, gy = -9, gz = -19

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -205, Y = -41, Z = -106, qw = 9489, qx = -145, qy = 527, qz = 13345, gx = 59, gy = 20, gz = 220

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -207, Y = -38, Z = -87, qw = 9483, qx = -141, qy = 539, qz = 13349, gx = 132, gy = 40, gz = 83

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -179, Y = -33, Z = -56, qw = 9489, qx = -135, qy = 554, qz = 13344, gx = 181, gy = 42, gz = -86

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -138, Y = -7, Z = -34, qw = 9505, qx = -131, qy = 571, qz = 13332, gx = 187, gy = 61, gz = -221

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -45, Y = 7, Z = -13, qw = 9526, qx = -128, qy = 586, qz = 13316, gx = 147, gy = 62, gz = -288

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -31, Y = 15, Z = -11, qw = 9545, qx = -127, qy = 598, qz = 13302, gx = 123, gy = 53, gz = -260

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Ranges to 0 devices:
AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 29, Y = -119, Z = -90, qw = 15947, qx = 569, qy = -2403, qz = 2834, gx = 136, gy = 40, gz = -362

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 29, Y = -119, Z = -90, qw = 15947, qx = 569, qy = -2403, qz = 2834, gx = 136, gy = 40, gz = -362

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 20, Y = -92, Z = -94, qw = 15954, qx = 584, qy = -2395, qz = 2797, gx = 112, gy = 63, gz = -443

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -30, Y = 29, Z = -1, qw = 9559, qx = -124, qy = 609, qz = 13292, gx = 124, gy = 40, gz = -195

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -40, Y = 30, Z = 14, qw = 9569, qx = -121, qy = 619, qz = 13284, gx = 109, gy = 30, gz = -134

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -75, Y = 27, Z = 10, qw = 9576, qx = -120, qy = 626, qz = 13279, gx = 76, gy = 35, gz = -104

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 24, Y = -54, Z = -108, qw = 15962, qx = 596, qy = -2387, qz = 2758, gx = 83, gy = 59, gz = -461

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 40, Y = 28, Z = -120, qw = 15970, qx = 605, qy = -2376, qz = 2718, gx = 57, gy = 95, gz = -474

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 36, Y = 62, Z = -113, qw = 15978, qx = 609, qy = -2363, qz = 2679, gx = 8, gy = 142, gz = -451

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -84, Y = 28, Z = 4, qw = 9585, qx = -120, qy = 632, qz = 13272, gx = 52, gy = 35, gz = -119

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -80, Y = 31, Z = -6, qw = 9596, qx = -121, qy = 639, qz = 13264, gx = 56, gy = 42, gz = -159

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -51, Y = 48, Z = -6, qw = 9610, qx = -119, qy = 648, qz = 13253, gx = 99, gy = 38, gz = -191

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -31, Y = 55, Z = 16, qw = 9624, qx = -113, qy = 660, qz = 13243, gx = 148, gy = 19, gz = -192

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -14, Y = 60, Z = 43, qw = 9636, qx = -107, qy = 671, qz = 13233, gx = 143, gy = -1, gz = -168

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -6, Y = 60, Z = 52, qw = 9644, qx = -104, qy = 675, qz = 13227, gx = 57, gy = -3, gz = -110

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 33, Y = 75, Z = -94, qw = 15986, qx = 606, qy = -2344, qz = 2648, gx = -54, gy = 208, gz = -363

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 39, Y = 76, Z = -82, qw = 15993, qx = 596, qy = -2323, qz = 2628, gx = -98, gy = 256, gz = -221

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 68, Y = 43, Z = -58, qw = 15999, qx = 586, qy = -2298, qz = 2616, gx = -85, gy = 297, gz = -134

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 60, Y = 24, Z = -40, qw = 16005, qx = 578, qy = -2270, qz = 2607, gx = -58, gy = 334, gz = -112

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -21, Y = 35, Z = 4, qw = 9647, qx = -108, qy = 671, qz = 13225, gx = -68, gy = 5, gz = -38

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -54, Y = 12, Z = -41, qw = 9644, qx = -115, qy = 661, qz = 13228, gx = -145, gy = 2, gz = 41

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -94, Y = 0, Z = -75, qw = 9638, qx = -121, qy = 655, qz = 13233, gx = -97, gy = 9, gz = 82

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 66, Y = -1, Z = -35, qw = 16008, qx = 576, qy = -2254, qz = 2599, gx = 6, gy = 186, gz = -92

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 64, Y = -2, Z = -36, qw = 16011, qx = 580, qy = -2242, qz = 2591, gx = 51, gy = 128, gz = -107

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 59, Y = -16, Z = -48, qw = 16014, qx = 585, qy = -2232, qz = 2582, gx = 59, gy = 98, gz = -112

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 58, Y = -19, Z = -64, qw = 16016, qx = 588, qy = -2222, qz = 2574, gx = 42, gy = 103, gz = -106

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 71, Y = -12, Z = -73, qw = 16020, qx = 585, qy = -2211, qz = 2565, gx = -32, gy = 139, gz = -97

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -127, Y = -9, Z = -80, qw = 9634, qx = -118, qy = 659, qz = 13235, gx = 57, gy = 0, gz = 52

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -131, Y = -11, Z = 0, qw = 9636, qx = -105, qy = 673, qz = 13233, gx = 209, gy = -23, gz = -24

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -108, Y = -6, Z = 41, qw = 9644, qx = -91, qy = 691, qz = 13227, gx = 252, gy = -21, gz = -105

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -80, Y = -7, Z = 59, qw = 9655, qx = -81, qy = 704, qz = 13218, gx = 187, gy = -16, gz = -159

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -59, Y = -13, Z = 55, qw = 9667, qx = -73, qy = 710, qz = 13209, gx = 103, gy = -34, gz = -155

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -74, Y = -14, Z = 29, qw = 9675, qx = -68, qy = 711, qz = 13203, gx = 46, gy = -52, gz = -112

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 97, Y = -5, Z = -49, qw = 16023, qx = 571, qy = -2198, qz = 2555, gx = -148, gy = 172, gz = -100

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 114, Y = -4, Z = -17, qw = 16028, qx = 551, qy = -2185, qz = 2541, gx = -219, gy = 171, gz = -135

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 118, Y = 2, Z = 10, qw = 16033, qx = 538, qy = -2176, qz = 2522, gx = -155, gy = 128, gz = -207

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 108, Y = 6, Z = 24, qw = 16037, qx = 537, qy = -2169, qz = 2502, gx = -21, gy = 80, gz = -221

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 110, Y = 22, Z = -15, qw = 16039, qx = 549, qy = -2170, qz = 2487, gx = 99, gy = -31, gz = -185

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 116, Y = 32, Z = -48, qw = 16039, qx = 563, qy = -2174, qz = 2476, gx = 135, gy = -61, gz = -144

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -91, Y = -17, Z = 16, qw = 9681, qx = -62, qy = 708, qz = 13199, gx = 16, gy = -78, gz = -84

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -105, Y = -14, Z = 3, qw = 9688, qx = -55, qy = 703, qz = 13194, gx = 0, gy = -98, gz = -83

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -105, Y = -7, Z = -19, qw = 9695, qx = -47, qy = 698, qz = 13189, gx = -3, gy = -112, gz = -99

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 115, Y = 34, Z = -74, qw = 16040, qx = 572, qy = -2179, qz = 2465, gx = 80, gy = -75, gz = -129

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 106, Y = 41, Z = -109, qw = 16041, qx = 576, qy = -2185, qz = 2453, gx = 13, gy = -72, gz = -133

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 108, Y = 49, Z = -110, qw = 16042, qx = 578, qy = -2189, qz = 2440, gx = -9, gy = -42, gz = -147

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -97, Y = -8, Z = -22, qw = 9704, qx = -40, qy = 692, qz = 13183, gx = -8, gy = -115, gz = -119

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -91, Y = -8, Z = -14, qw = 9714, qx = -35, qy = 687, qz = 13176, gx = -12, gy = -85, gz = -124

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -84, Y = -4, Z = -3, qw = 9723, qx = -33, qy = 681, qz = 13170, gx = -37, gy = -60, gz = -125

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 107, Y = 50, Z = -110, qw = 16044, qx = 580, qy = -2189, qz = 2427, gx = -5, gy = 0, gz = -153

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -79, Y = 8, Z = -16, qw = 9732, qx = -35, qy = 672, qz = 13163, gx = -97, gy = -54, gz = -128

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -70, Y = 12, Z = -46, qw = 9742, qx = -53, qy = 670, qz = 13156, gx = -153, gy = -52, gz = -132

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -60, Y = 9, Z = -71, qw = 9752, qx = -57, qy = 657, qz = 13149, gx = -149, gy = -58, gz = -136

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 108, Y = 50, Z = -108, qw = 16046, qx = 578, qy = -2188, qz = 2415, gx = -34, gy = 18, gz = -126

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 121, Y = 47, Z = -97, qw = 16048, qx = 573, qy = -2187, qz = 2406, gx = -69, gy = 20, gz = -102

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 123, Y = 54, Z = -89, qw = 16050, qx = 566, qy = -2185, qz = 2395, gx = -84, gy = 35, gz = -110

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 129, Y = 47, Z = -73, qw = 16052, qx = 561, qy = -2184, qz = 2384, gx = -73, gy = 29, gz = -118

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -51, Y = 11, Z = -78, qw = 9760, qx = -55, qy = 647, qz = 13143, gx = -67, gy = -90, gz = -116

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -51, Y = 22, Z = -14, qw = 9766, qx = -45, qy = 643, qz = 13140, gx = 27, gy = -128, gz = -64

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -60, Y = 24, Z = 14, qw = 9768, qx = -33, qy = 638, qz = 13138, gx = 34, gy = -144, gz = -22

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 109, Y = 43, Z = -78, qw = 16055, qx = 568, qy = -2188, qz = 2359, gx = 50, gy = -49, gz = -142

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 103, Y = 46, Z = -100, qw = 16055, qx = 580, qy = -2193, qz = 2349, gx = 101, gy = -72, gz = -132

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 96, Y = 45, Z = -118, qw = 16051, qx = 610, qy = -2230, qz = 2338, gx = 126, gy = -71, gz = -115

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -81, Y = 14, Z = 23, qw = 9767, qx = -26, qy = 627, qz = 13139, gx = -47, gy = -140, gz = 12

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -93, Y = 4, Z = 7, qw = 9766, qx = -24, qy = 611, qz = 13141, gx = -135, gy = -126, gz = 22

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -123, Y = 0, Z = -13, qw = 9766, qx = -27, qy = 594, qz = 13142, gx = -173, gy = -94, gz = 3

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -134, Y = 0, Z = -21, qw = 9768, qx = -32, qy = 577, qz = 13141, gx = -191, gy = -74, gz = -22

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -135, Y = -1, Z = -39, qw = 9774, qx = -38, qy = 559, qz = 13138, gx = -198, gy = -70, gz = -74

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -104, Y = 0, Z = -46, qw = 9782, qx = -40, qy = 544, qz = 13132, gx = -157, gy = -93, gz = -119

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 89, Y = 42, Z = -161, qw = 16051, qx = 623, qy = -2233, qz = 2330, gx = 124, gy = -53, gz = -109

AE62D6C7-4E48-FE5D-B0B8-7D09EDFC893F Calibration status: sys 3, gyro 3, accel 1, mag 3 Linear Accel X = 84, Y = 50, Z = -169, qw = 16051, qx = 633, qy = -2235, qz = 2323, gx = 86, gy = -40, gz = -87

9A4A244A-E780-DE69-9342-F2E7207E194E Calibration status: sys 0, gyro 3, accel 0, mag 3 Linear Accel X = -57, Y = 24, Z = -15, qw = 9790, qx = -37, qy = 531, qz = 13126, gx = -93, gy = -123, gz = -106

